Country, ,County,YEAR,Month,Date-1,Season,SeasonNum,Duration_H,Inj,Death,Damage,Category1_wzero,Class,PRCP,TMAX,TMIN,TAVG,Category,County-1,Year,Month-1,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7,TMAX8,TMAX9,TMAX10,TMAX11,TMAX12,TMAX13,TMAX14,TMAX15,TMAX16,TMIN1,TMIN2,TMIN3,TMIN4,TMIN5,TMIN6,TMIN7,TMIN8,TMIN9,TMIN10,TMIN11,TMIN12,TMIN13,TMIN14,TMIN15,TMIN16,RunOff1,RunOff2,RunOff3,RunOff4,RunOff5,RunOff6,RunOff7,RunOff8,RunOff9,RunOff10,RunOff11,RunOff12,RunOff13,RunOff14,RunOff15,RunOff16,Wind1,Wind2,Wind3,Wind4,Wind5,Wind6,Wind7,Wind8,Wind9,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16
United States of America,TEXAS,Liberty,2004,11,11/17/2004,Fall,3,1.75,0,0,0,0,DS0,15.76666667,24.03333333,17.2,20.61666667,3,Liberty,2004,11,220.926,49.246,75.058,127.776,20.971,211.978,154.581,179.39,127.822,80.256,114.98,50.293,155.055,39.843,136.514,147.688,21.109,23.622,23.079,20.811,21.398,20.201,24.817,22.232,25.223,24.16,24.227,18.95,20.192,22.328,19.469,23.732,7.828,8.434,9.531,7.724,7.086,8.269,12.215,10.173,13.137,12.122,10.932,11.084,9.004,8.169,6.878,11.245,53.504,6.092,7.785,31.196,2.727,113.325,27.258,56.14,19.01,10.393,11.779,7.033,36.253,4.892,80.483,19.968,6.167,7.055,6.897,6.679,6.4,5.231,5.887,5.637,6.32,6.236,5.464,6.257,7.055,7.197,6.167,6.346
United States of America,TEXAS,Liberty,2005,5,5/29/2005,Spring,1,2.583333333,0,0,52369.56299,2,DS2,7.733333333,30.16666667,20.56666667,25.36666667,2,Liberty,2005,5,237.329,151.025,15.801,64.42,31.856,150.739,78.172,39.568,174.495,27.699,146.046,227.339,147.595,58.884,1.184,31.778,29.048,29.852,30.965,29.815,31.097,29.99,30.317,30.401,29.626,29.967,30.717,28.9,28.517,31.477,31.655,29.886,18.747,18.779,18.043,19.812,18.461,19.327,18.746,18.24,18.451,16.422,18.886,19.487,15.141,20.163,19.173,16.921,78.746,14.054,2.716,40.049,20.866,34.997,7.59,3.694,37.334,6.224,15.662,95.858,50.77,4.66,3.43,3.654,6.687,6.106,4.897,4.786,5.172,5.439,5.589,4.997,4.18,5.446,5.589,5.439,5.172,5.566,4.897,4.18
United States of America,TEXAS,Liberty,2005,12,12/14/2005,Winter,4,0.25,0,0,6546.195374,4,DS4,0.333333333,20.93333333,3.5,12.21666667,3,Liberty,2005,12,32.148,91.24,139.402,71.574,98.755,33.901,55.721,131.28,56.339,117.536,81.063,190.203,154.934,109.508,57.459,46.185,18.246,17.381,19.652,20.677,18.477,19.018,18.491,18.292,18.608,16.817,20.281,22.365,18.727,19.247,20.077,18.777,5.228,4.158,11.014,9.462,5.633,6.748,5.448,6.045,7.713,3.984,7.569,3.602,6.995,6.783,8.734,6.014,5.047,14.567,47.481,31.061,16.222,11.72,11.433,19.122,13.758,14.038,8.408,123.719,49.57,15.625,28.452,21.008,5.33,6.663,5.847,5.997,6.545,6.879,6.663,7.432,6.048,6.842,5.83,5.724,6.789,5.567,6.842,6.422
United States of America,TEXAS,Liberty,2006,6,6/19/2006,Summer,2,1.266666667,0,0,0,0,DS0,132.8666667,31.13333333,21.5,26.31666667,1,Liberty,2006,6,91.662,131.963,73.64,157.665,81.475,147.853,81.509,317.003,232.77,64.361,40.531,59.205,90.238,137.446,164.738,54.185,32.583,32.91,32.765,34.743,32.447,32.46,34.06,31.482,32.87,33.751,35.951,32.93,35.13,32.68,33.29,34.313,21.574,22.27,21.449,24.032,22.107,20.879,20.746,20.575,21.347,20.537,23.345,22.316,23.376,21.832,21.43,21.886,9.687,22.165,12.259,31.76,6.374,30.433,9.968,73.232,88.951,5.251,4.405,13.657,23.894,20.241,36.254,4.988,4.319,3.95,4.449,4.903,4.398,4.27,4.452,3.638,4.305,3.544,5.657,4.44,4.44,3.75,4.868,5.935
United States of America,TEXAS,Liberty,2006,10,10/26/2006,Fall,3,8.083333333,0,0,126837.1026,4,DS4,50.36666667,24.06666667,19.43333333,21.75,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/26/2006,Fall,3,1.583333333,0,0,15220.45231,4,DS4,50.36666667,24.06666667,19.43333333,21.75,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/26/2006,Fall,3,2.666666667,0,0,7610.226155,4,DS4,50.36666667,24.06666667,19.43333333,21.75,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/26/2006,Fall,3,2.583333333,0,0,21562.30744,4,DS4,50.36666667,24.06666667,19.43333333,21.75,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/18/2006,Fall,3,9,0,0,69760.40642,4,DS4,0,31.7,20.16666667,25.93333333,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/16/2006,Fall,3,2,0,1,12683.71026,5,DS5,157.8333333,24.8,20,22.4,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2006,10,10/16/2006,Fall,3,12.41666667,0,0,2536.742052,4,DS4,157.8333333,24.8,20,22.4,3,Liberty,2006,10,79.734,282.298,134.268,118.81,25.1,73.053,82.27,409.77,63.761,5.993,61.597,129.726,440.147,73.541,5.684,55.398,29.785,26.424,28.635,27.634,28.391,28.057,27.227,26.959,27.695,30.064,29.088,29.414,27.595,28.187,31.315,29.753,17.14,13.45,14.109,14.79,14.076,13.704,13.476,14.678,14.228,14.629,15.507,16.81,15.16,13.116,14.427,14.74,8.729,173.871,16.163,95.552,4.472,8.365,16.81,239.561,7.177,2.568,6.167,14.597,160.489,9.644,2.706,7.663,6.228,5.736,5.769,5.736,5.199,5.616,5.312,5.801,5.316,5.161,6.188,5.736,6.228,7.159,5.862,5.745
United States of America,TEXAS,Liberty,2008,9,9/14/2008,Fall,3,4.7,0,0,0,0,DS0,181.65,27.8,23.05,25.425,3,Liberty,2008,9,221.609,53.981,76.396,61.461,101.829,315.096,119.543,91.461,87.366,164.606,32.749,103.96,272.012,114.829,114.241,50.657,30.358,33.52,31.925,33.419,33.818,28.501,35.122,33.185,33.146,32.109,34.65,34.669,30.923,32.899,32.756,33.631,19.537,20.183,19.691,20.535,21.697,16.613,22.865,20.209,20.399,21.031,20.392,15.841,18.347,21.021,20.973,20.966,49.587,5.729,6.982,5.407,12.282,191.637,12.517,9.875,8.531,28.766,2.963,8.72,123.781,17.42,14.813,4.205,4.461,5.382,5.578,4.613,4.461,4.117,3.556,5.009,6.118,7.397,4.572,3.853,5.869,7.397,4.06,4.311
United States of America,TEXAS,Liberty,2012,2,2/3/2012,Winter,4,4.166666667,0,0,66811.73692,4,DS4,34.2,21.7,18.16666667,19.93333333,3,Liberty,2012,2,27.052,49.403,132.658,150.551,179.425,121.978,145.882,174.286,58.272,84.156,35.638,85.148,28.421,159.572,134.669,31.393,20.803,22.942,17.82,15.783,13.442,16.246,22.112,16.438,19.994,15.326,22.403,16.911,22.75,15.991,20.421,18.359,6.481,10.295,5.988,3.559,2.345,3.571,10.042,3.885,8.551,3.052,8.524,6.222,7.725,5.058,7.168,5,17.528,12.302,30.58,48.096,71.369,96.056,141.737,213.64,37.965,14.978,18.579,97.408,4.958,37.631,103.172,10.229,6.196,6.511,6.398,5.961,6.511,6.629,6.446,6.238,6.406,7.32,6.94,6.834,6.709,7.08,7.08,5.376
United States of America,TEXAS,Liberty,2014,9,9/18/2014,Fall,3,0.666666667,0,0,0,0,DS0,20.56666667,29.26666667,22.93333333,26.1,3,Liberty,2014,9,57.197,95.743,21.725,230.905,245.288,96.186,112.151,104.123,212.675,200.898,284.689,42.882,79.438,289.533,66.293,177.963,33.655,33.781,34.905,32.304,32.396,34.229,35.227,31.847,32.672,32.64,31.909,33.919,33.894,32.052,34.377,32.738,20.977,22.133,20.611,21.533,21.143,23.521,23.378,18.596,21.296,21.756,21.212,19.661,21.793,20.725,22.148,20.567,6.52,12.493,3.735,78.292,62.03,8.711,9.956,9.126,95.626,21.659,48.036,4.049,9.75,52.226,6.333,26.13,5.343,4.117,5.578,3.74,5.418,7.397,4.785,4.68,6.893,5.159,5.084,7.397,6.746,3.556,4.785,4.461
United States of America,TEXAS,Liberty,2015,4,4/16/2015,Spring,1,1.5,0,0,0,0,DS0,0,25.93333333,15.03333333,20.48333333,2,Liberty,2015,4,117.807,9.131,129.749,177.749,83.618,144.538,84.413,74.399,95.312,43.841,37.245,61.152,39.996,53.171,129.032,68.745,27.207,29.659,27.374,27.155,27.635,25.717,27.245,26.338,26.908,27.003,27.559,27.035,27.149,27.425,27.346,28.375,16.022,17.481,16.067,17.395,16.358,14.681,15.875,14.614,15.65,13.636,15.231,14.149,15.171,16.805,15.737,16.679,26.38,3.087,26.939,24.667,25,45.221,25.368,8.815,20.317,5.382,18.588,6.326,4.483,6.858,14.369,6.603,5.382,5.42,4.756,6.674,6.342,5.756,6.674,7.394,5.279,6.548,5.42,6.204,5.105,6.674,6.575,6.229
United States of America,TEXAS,Liberty,2015,5,5/25/2015,Spring,1,7.833333333,0,0,0,0,DS0,6.85,27.8,20.85,24.325,2,Liberty,2015,5,162.012,85.8,208.257,158.362,149.18,211.95,90.372,12.124,74.256,48.256,68.031,56.591,65.539,177.959,12.758,60.732,29.371,32.647,30.681,30.079,31.567,28.973,31.287,31.626,30.33,30.716,31.816,31.086,32.757,30.555,32.957,30.966,19.273,20.461,19.563,18.858,20.172,16.867,19.361,18.811,19.145,16.497,18.331,17.941,22.337,19.433,20.102,19.851,21.447,5.047,54.862,40.758,22.23,32.509,11.725,3.206,9.159,4.87,8.302,5.892,4.945,38.591,2.881,4.798,5.943,4.18,5.295,4.031,5.446,4.952,4.106,5.053,4.757,6.02,5.053,5.053,6.02,4.897,4.486,4.18
United States of America,TEXAS,Liberty,2015,5,5/13/2015,Spring,1,4,0,0,0,0,DS0,93.13333333,25.93333333,19.63333333,22.78333333,2,Liberty,2015,5,162.012,85.8,208.257,158.362,149.18,211.95,90.372,12.124,74.256,48.256,68.031,56.591,65.539,177.959,12.758,60.732,29.371,32.647,30.681,30.079,31.567,28.973,31.287,31.626,30.33,30.716,31.816,31.086,32.757,30.555,32.957,30.966,19.273,20.461,19.563,18.858,20.172,16.867,19.361,18.811,19.145,16.497,18.331,17.941,22.337,19.433,20.102,19.851,21.447,5.047,54.862,40.758,22.23,32.509,11.725,3.206,9.159,4.87,8.302,5.892,4.945,38.591,2.881,4.798,5.943,4.18,5.295,4.031,5.446,4.952,4.106,5.053,4.757,6.02,5.053,5.053,6.02,4.897,4.486,4.18
United States of America,TEXAS,Liberty,2015,6,6/28/2015,Summer,2,0.75,0,0,0,0,DS0,16.9,33.9,23.05,28.475,1,Liberty,2015,6,39.363,69.151,75.279,217.35,475.995,106.923,418.974,31.25,332.666,97.271,42.111,119.09,45.244,49.143,113.529,76.803,34.836,34.882,34.165,33.391,31.762,33.3,32.632,35.666,33.385,34.204,35.981,33.412,35.147,34.194,35.122,35.095,22.022,23.225,22.194,22.177,22.063,21.98,21.285,22.863,23.124,22.596,22.835,22.775,23.045,23.089,22.347,22.886,4.993,5.251,6.296,52.145,188.898,16.248,165.991,3.664,61.675,8.887,3.498,9.479,3.467,6.876,9.303,6.108,4.186,3.914,4.315,3.544,3.367,3.95,3.914,4.537,5.325,6.089,3.3,3.914,4.754,4.222,5.319,4.047
United States of America,TEXAS,Liberty,2015,10,10/31/2015,Fall,3,4.166666667,0,0,760474.4638,4,DS4,90.8,25.76666667,20.36666667,23.06666667,3,Liberty,2015,10,69.883,359.138,23.175,55.064,85.325,403.126,68.929,53.43,72.154,86.143,114.723,154.304,82.473,45.472,221.095,21.176,27.996,27.115,29.647,27.854,28.007,27.845,30.637,28.262,28.219,29.307,26.941,27.465,28.937,29.391,29.402,28.419,14.402,13.922,15.434,12.895,14.765,16.78,16.164,13.411,15.638,13.678,14.617,13.132,15.029,14.68,16.456,13.839,10.153,172.933,4.147,6.858,26.113,149.953,7.125,8.059,18.585,7.341,30.03,26.897,8.736,8.665,46.556,3.856,7.489,7.489,5.616,6.066,7.159,7.06,5.616,6.274,5.801,6.038,5.584,7.489,4.937,6.04,7.091,4.847
United States of America,TEXAS,Liberty,2016,5,5/26/2016,Spring,1,3,0,0,426103.8172,2,DS2,0,31.13333333,25,28.06666667,2,Liberty,2016,5,102.644,92.423,55.176,124.446,45.626,203.206,155.124,145.943,28.418,163.506,106.822,156.646,88.569,179.535,3.248,109.748,31.547,31.413,30.837,31.517,29.227,30.935,29.126,29.634,30.087,29.333,32.367,31.587,31.744,29.323,32.297,31.138,19.727,20.028,18.534,19.812,16.666,19.373,17.167,18.37,18.076,18.218,20.771,16.827,19.441,18.588,18.063,19.227,12.104,10.565,4.748,14.009,9.259,50.693,26.133,19.029,6.603,55.793,13.99,81.789,9.159,32.997,2.743,11.97,5.487,5.447,5.566,6.02,5.589,4.897,6.02,5.479,5.487,5.447,4.856,6.02,4.959,4.998,5.566,6.687
United States of America,TEXAS,Liberty,2017,8,8/29/2017,Summer,2,21.35,0,0,0,0,DS0,223,23.05,21.7,22.375,1,Liberty,2017,8,118.831,51.54,55.623,56.709,123.024,67.196,55.494,276.025,174.653,171.115,63.406,134.192,125.938,63.548,92.193,121.935,37.416,36.6,36.661,35.834,32.62,36.029,36.64,33.646,34.311,33.224,37.047,36.255,33.755,34.064,35.019,34.035,24.265,23.749,24.066,23.032,20.969,23.761,23.977,21.955,22.706,23.125,23.847,22.881,22.761,22.633,21.848,23.551,8.049,5.78,4.86,5.513,16.889,5.283,4.667,29.71,26.993,19.415,5.231,10.814,12.907,8.413,21.433,11.957,3.051,3.41,3.329,2.921,3.41,3.08,3.453,3.051,3.329,3.556,2.804,3.327,3.327,3.608,2.905,3.327
United States of America,TEXAS,Liberty,2017,8,8/28/2017,Summer,2,4.666666667,0,0,0,0,DS0,384.8333333,24.83333333,21.13333333,22.98333333,1,Liberty,2017,8,118.831,51.54,55.623,56.709,123.024,67.196,55.494,276.025,174.653,171.115,63.406,134.192,125.938,63.548,92.193,121.935,37.416,36.6,36.661,35.834,32.62,36.029,36.64,33.646,34.311,33.224,37.047,36.255,33.755,34.064,35.019,34.035,24.265,23.749,24.066,23.032,20.969,23.761,23.977,21.955,22.706,23.125,23.847,22.881,22.761,22.633,21.848,23.551,8.049,5.78,4.86,5.513,16.889,5.283,4.667,29.71,26.993,19.415,5.231,10.814,12.907,8.413,21.433,11.957,3.051,3.41,3.329,2.921,3.41,3.08,3.453,3.051,3.329,3.556,2.804,3.327,3.327,3.608,2.905,3.327
United States of America,TEXAS,Liberty,2017,8,8/27/2017,Summer,2,7.25,0,0,0,0,DS0,337.5666667,28.13333333,23.13333333,25.63333333,1,Liberty,2017,8,118.831,51.54,55.623,56.709,123.024,67.196,55.494,276.025,174.653,171.115,63.406,134.192,125.938,63.548,92.193,121.935,37.416,36.6,36.661,35.834,32.62,36.029,36.64,33.646,34.311,33.224,37.047,36.255,33.755,34.064,35.019,34.035,24.265,23.749,24.066,23.032,20.969,23.761,23.977,21.955,22.706,23.125,23.847,22.881,22.761,22.633,21.848,23.551,8.049,5.78,4.86,5.513,16.889,5.283,4.667,29.71,26.993,19.415,5.231,10.814,12.907,8.413,21.433,11.957,3.051,3.41,3.329,2.921,3.41,3.08,3.453,3.051,3.329,3.556,2.804,3.327,3.327,3.608,2.905,3.327
United States of America,TEXAS,Liberty,2018,7,7/8/2018,Summer,2,2.083333333,0,0,0,0,DS0,45.75,31.95,23.05,27.5,1,Liberty,2018,7,81.251,128.96,295.864,186.401,336.982,75.719,69.45,109.942,146.587,122.089,29.886,41.358,67.821,119.683,61.892,61.466,34.57,36.205,33.26,33.858,33.235,35.943,35.523,34.946,33.615,35.185,35.566,36.248,36.263,35.603,38.023,36.018,23.787,23.921,23.299,22.593,22.537,24.303,23.536,23.244,22.917,23.827,23.027,23.653,24.146,23.973,25.516,24.133,8.829,17.449,54.835,21.186,84.689,5.23,6.549,11.985,34.867,12.498,38.151,6.853,4.994,18.383,4.335,4.994,2.583,2.472,4.468,3.979,3.241,3.371,3.807,3.708,3.371,3.241,3.663,2.827,3.4,3.371,3.4,3.979
United States of America,TEXAS,Liberty,2019,9,9/19/2019,Fall,3,3,0,0,0,0,DS0,393.7,35,23.9,29.45,3,Liberty,2019,9,66.938,90.841,137.252,88.928,86.551,89.698,61.572,197.398,114.401,127.291,111.704,46.971,137.643,426.691,26.706,166.578,33.634,34.198,33.265,33.087,33.449,34.116,34.803,31.952,33.175,32.335,34.912,34.631,33.506,30.341,35.338,32.006,22.243,21.786,20.501,18.528,21.642,20.853,22.307,20.566,21.831,19.671,23.012,22.563,21.023,18.776,22.431,20.846,8.208,6.27,18.825,9.029,10.111,8.197,4.85,86.067,10.036,15.468,9.284,4.335,31.501,193.582,2.995,28.278,6.746,5.763,4.433,4.785,5.084,4.06,5.869,6.893,5.578,4.433,4.911,4.117,4.06,4.311,5.349,4.697
United States of America,TEXAS,Liberty,2019,9,9/19/2019,Fall,3,6,0,0,100000,4,DS4,393.7,35,23.9,29.45,3,Liberty,2019,9,66.938,90.841,137.252,88.928,86.551,89.698,61.572,197.398,114.401,127.291,111.704,46.971,137.643,426.691,26.706,166.578,33.634,34.198,33.265,33.087,33.449,34.116,34.803,31.952,33.175,32.335,34.912,34.631,33.506,30.341,35.338,32.006,22.243,21.786,20.501,18.528,21.642,20.853,22.307,20.566,21.831,19.671,23.012,22.563,21.023,18.776,22.431,20.846,8.208,6.27,18.825,9.029,10.111,8.197,4.85,86.067,10.036,15.468,9.284,4.335,31.501,193.582,2.995,28.278,6.746,5.763,4.433,4.785,5.084,4.06,5.869,6.893,5.578,4.433,4.911,4.117,4.06,4.311,5.349,4.697
United States of America,TEXAS,Liberty,2019,9,9/19/2019,Fall,3,10.16666667,0,0,95000000,4,DS4,393.7,35,23.9,29.45,3,Liberty,2019,9,66.938,90.841,137.252,88.928,86.551,89.698,61.572,197.398,114.401,127.291,111.704,46.971,137.643,426.691,26.706,166.578,33.634,34.198,33.265,33.087,33.449,34.116,34.803,31.952,33.175,32.335,34.912,34.631,33.506,30.341,35.338,32.006,22.243,21.786,20.501,18.528,21.642,20.853,22.307,20.566,21.831,19.671,23.012,22.563,21.023,18.776,22.431,20.846,8.208,6.27,18.825,9.029,10.111,8.197,4.85,86.067,10.036,15.468,9.284,4.335,31.501,193.582,2.995,28.278,6.746,5.763,4.433,4.785,5.084,4.06,5.869,6.893,5.578,4.433,4.911,4.117,4.06,4.311,5.349,4.697
United States of America,TEXAS,Angelina,1997,2,2/20/1997,Winter,4,0,0,0,0,0,DS0,16.65,22.8,16.95,19.875,3,Angelina,1997,2,111.154,110.755,126.088,25.661,46.917,126.316,28.12,201.486,72.222,52.248,114.754,124.616,85.596,14.697,62.453,65.943,14.568,19.788,19.009,19.14,22.331,16.62,18.369,14.137,20.841,19.217,16.769,20.698,17.23,22.333,17.781,19.306,2.86,7.887,5.439,6.448,6.677,4.554,3.884,2.916,5.617,5.406,6.121,5.725,5.553,7.798,5.57,6.28,31.593,10.84,44.065,4.735,7.781,46.509,10.501,189.552,6.147,9.147,47.22,14.317,31.75,2.031,6.971,23.79,5.869,6.449,6.619,5.693,5.867,6.062,5.723,7.011,5.867,5.104,5.85,4.846,6.387,5.99,7.026,5.98
United States of America,TEXAS,Angelina,1997,2,2/12/1997,Winter,4,0,0,0,0,0,DS0,54.7,12.5,2.75,7.625,3,Angelina,1997,2,111.154,110.755,126.088,25.661,46.917,126.316,28.12,201.486,72.222,52.248,114.754,124.616,85.596,14.697,62.453,65.943,14.568,19.788,19.009,19.14,22.331,16.62,18.369,14.137,20.841,19.217,16.769,20.698,17.23,22.333,17.781,19.306,2.86,7.887,5.439,6.448,6.677,4.554,3.884,2.916,5.617,5.406,6.121,5.725,5.553,7.798,5.57,6.28,31.593,10.84,44.065,4.735,7.781,46.509,10.501,189.552,6.147,9.147,47.22,14.317,31.75,2.031,6.971,23.79,5.869,6.449,6.619,5.693,5.867,6.062,5.723,7.011,5.867,5.104,5.85,4.846,6.387,5.99,7.026,5.98
United States of America,TEXAS,Angelina,1997,8,8/7/1997,Summer,2,0,0,0,0,0,DS0,63,31.1,21.1,26.1,1,Angelina,1997,8,120.546,43.034,52.825,58.975,37.621,33.658,47.095,76.814,61.215,45.679,45.21,128.615,45.515,14.047,77.204,182.936,31.959,36.921,35.313,33.833,36.286,37.264,38.218,35.763,35.313,34.753,36.186,36.283,35.902,37.257,35.508,32.971,19.073,21.872,21.329,21.845,22.102,22.266,23.223,21.944,22.098,22.288,22.624,21.553,22.65,22.667,22.486,21.995,9.711,2.437,2.904,3.067,2.009,1.8,2.735,4.663,3.031,3.653,2.043,10.356,2.128,1.262,3.077,21.129,2.967,2.374,3.049,2.814,2.887,3.614,3.047,2.876,2.938,2.938,3.866,2.674,3.357,3.194,3.056,2.946
United States of America,TEXAS,Angelina,1998,2,2/10/1998,Winter,4,0,0,0,0,0,DS0,15.25,21.95,10.85,16.4,3,Angelina,1998,2,128.324,77.214,139.377,137.098,60.356,56.431,131.624,116.001,113.829,200.668,146.656,129.557,21.371,48.347,84.876,85.525,13.98,16.628,17.588,16.708,14.605,19.204,11.571,19.135,16.61,20.781,13.949,18.458,22.325,19.3,14.484,19.068,1.521,3.492,3.502,3.72,0.86,5.621,2.66,5.363,4.141,7.874,2.741,7.09,9.127,4.786,3.376,5.417,41.471,17.837,85.192,35.169,62.304,30.6,86.772,29.355,16.919,90.441,29.89,124.765,2.983,47.812,14.175,18.676,5.58,4.709,4.709,5.869,4.577,5.661,7.026,5.906,5.58,5.745,5.85,5.869,5.876,6.835,5.351,6.449
United States of America,TEXAS,Angelina,1998,10,10/18/1998,Fall,3,0,0,0,0,0,DS0,90.4,25,19.45,22.225,3,Angelina,1998,10,32.155,70.898,175.826,306.995,236.902,30.95,14.092,41.237,203.474,60.006,87.088,86.514,130.314,34.695,120.68,77.894,26.654,26.56,26.113,26.157,27.596,26.115,28.785,27.58,24.933,26.636,28.046,27.854,26.616,27.27,27.763,24.94,11.792,10.757,13.544,13.114,14.556,10.635,13.219,13.6,9.908,12.432,14.095,13.488,13.476,11.836,13.094,9.117,2.175,7.591,19.202,80.512,23.871,5.361,1.485,3.044,21.867,4.344,4.551,4.839,10.609,2.905,10.703,7.239,4.74,5.917,4.928,4.978,6.027,6.395,5.32,5.183,5.505,6.128,4.821,5.396,6.027,6.238,4.928,5.917
United States of America,TEXAS,Angelina,1999,1,1/29/1999,Winter,4,4,0,0,0,0,DS0,89.4,18.6,15.3,16.95,3,Angelina,1999,1,79.474,13.482,43.944,88.179,75.524,100.201,151.234,64.273,248.926,52.266,48.7,120.533,84.037,134.386,20.143,171.534,17.123,17.22,18.641,17.954,20.556,9.089,15.758,17.771,14.133,17.185,15.42,12.572,16.193,8.888,19.256,19.261,5.364,2.063,5.109,8.631,6.092,0.385,3.641,4.107,1.524,4.627,2.449,8.11,5.454,-0.649,5.987,6.714,14.379,5.049,5.531,39.788,12.941,87.25,18.058,5.052,110.864,5.005,4.838,39.107,24.971,15.598,7.457,150.672,5.137,6.477,7.293,5.621,6.261,5.57,5.745,5.045,5.137,4.656,5.888,6.619,6.37,5.745,4.656,5.133
